"Name","season","seasonName","order","Week","Odds"
"Wendell Holland",40,"Survivor 40: Winners at War",13,7,0.0204383720499423
"Yul Kwon",40,"Survivor 40: Winners at War",14,7,0.149593386888218
"Parvati Shallow",40,"Survivor 40: Winners at War",15,7,0.0134861729263096
"Rob 'Boston Rob' Mariano",40,"Survivor 40: Winners at War",16,7,0.0167442303080588
"Ethan Zohn",40,"Survivor 40: Winners at War",17,7,0.0327023535989901
"Danni Boatwright",40,"Survivor 40: Winners at War",18,7,0.0241066198399355
"Amber Mariano",40,"Survivor 40: Winners at War",19,7,0.0284774768215774
"Sandra Diaz-Twine",40,"Survivor 40: Winners at War",20,7,0.0231769036724286
"Tony Vlachos",40,"Survivor 40: Winners at War",1,8,0.029313061085973
"Natalie Anderson",40,"Survivor 40: Winners at War",2,8,0.0183434473542354
"Michele Fitzgerald",40,"Survivor 40: Winners at War",3,8,0.148451003271324
"Sarah Lacina",40,"Survivor 40: Winners at War",4,8,0.0768267021456401
"Ben Driebergen",40,"Survivor 40: Winners at War",5,8,0.0880441210988255
"Denise Stapley",40,"Survivor 40: Winners at War",6,8,0.0691195031889145
"Nick Wilson",40,"Survivor 40: Winners at War",7,8,0.039890865896235
"Jeremy Collins",40,"Survivor 40: Winners at War",8,8,0.0622237400272506
"Kim Spradlin-Wolfe",40,"Survivor 40: Winners at War",9,8,0.121385728121212
"Sophie Clarke",40,"Survivor 40: Winners at War",10,8,0.0891525315525417
"Tyson Apostol",40,"Survivor 40: Winners at War",11,8,0.0219084931562459
"Adam Klein",40,"Survivor 40: Winners at War",12,8,0.0398697708312002
"Wendell Holland",40,"Survivor 40: Winners at War",13,8,0.0296026761304079
"Yul Kwon",40,"Survivor 40: Winners at War",14,8,0.0203279703569291
"Parvati Shallow",40,"Survivor 40: Winners at War",15,8,0.0207042618287122
"Rob 'Boston Rob' Mariano",40,"Survivor 40: Winners at War",16,8,0.0333270775930384
"Ethan Zohn",40,"Survivor 40: Winners at War",17,8,0.0443340550327696
"Danni Boatwright",40,"Survivor 40: Winners at War",18,8,0.0154760003562683
"Amber Mariano",40,"Survivor 40: Winners at War",19,8,0.0316989909722766
"Sandra Diaz-Twine",40,"Survivor 40: Winners at War",20,8,NA
"Tony Vlachos",40,"Survivor 40: Winners at War",1,9,0.0163581587305769
"Natalie Anderson",40,"Survivor 40: Winners at War",2,9,0.00828100978494242
"Michele Fitzgerald",40,"Survivor 40: Winners at War",3,9,0.19071868218637
"Sarah Lacina",40,"Survivor 40: Winners at War",4,9,0.0749235542549236
"Ben Driebergen",40,"Survivor 40: Winners at War",5,9,0.0759388538656038
"Denise Stapley",40,"Survivor 40: Winners at War",6,9,0.071955317560006
"Nick Wilson",40,"Survivor 40: Winners at War",7,9,0.0148943524747875
"Jeremy Collins",40,"Survivor 40: Winners at War",8,9,0.0526822413847831
"Kim Spradlin-Wolfe",40,"Survivor 40: Winners at War",9,9,0.0801368613071781
"Sophie Clarke",40,"Survivor 40: Winners at War",10,9,0.142827080889827
"Tyson Apostol",40,"Survivor 40: Winners at War",11,9,0.177202706632554
"Adam Klein",40,"Survivor 40: Winners at War",12,9,0.053853614885241
"Wendell Holland",40,"Survivor 40: Winners at War",13,9,0.00144844537941558
"Yul Kwon",40,"Survivor 40: Winners at War",14,9,0.0072378219268552
"Parvati Shallow",40,"Survivor 40: Winners at War",15,9,0.00324883677759108
"Rob 'Boston Rob' Mariano",40,"Survivor 40: Winners at War",16,9,0.00884450740934736
"Ethan Zohn",40,"Survivor 40: Winners at War",17,9,0.0103876033601035
"Danni Boatwright",40,"Survivor 40: Winners at War",18,9,0.00321133804927146
"Amber Mariano",40,"Survivor 40: Winners at War",19,9,0.00584901314062173
"Sandra Diaz-Twine",40,"Survivor 40: Winners at War",20,9,NA
"Tony Vlachos",40,"Survivor 40: Winners at War",1,10,0.0155531156940677
"Natalie Anderson",40,"Survivor 40: Winners at War",2,10,0.00649438052738844
"Michele Fitzgerald",40,"Survivor 40: Winners at War",3,10,0.181670484079336
"Sarah Lacina",40,"Survivor 40: Winners at War",4,10,0.0562345817126091
"Ben Driebergen",40,"Survivor 40: Winners at War",5,10,0.125432583646665
"Denise Stapley",40,"Survivor 40: Winners at War",6,10,0.117525710767811
"Nick Wilson",40,"Survivor 40: Winners at War",7,10,0.0240277294821198
"Jeremy Collins",40,"Survivor 40: Winners at War",8,10,0.17227951803208
"Kim Spradlin-Wolfe",40,"Survivor 40: Winners at War",9,10,0.055002816057122
"Sophie Clarke",40,"Survivor 40: Winners at War",10,10,0.100022021962692
"Tyson Apostol",40,"Survivor 40: Winners at War",11,10,0.10327906255359
"Adam Klein",40,"Survivor 40: Winners at War",12,10,0.00132736223317446
"Wendell Holland",40,"Survivor 40: Winners at War",13,10,0.00262324055335566
"Yul Kwon",40,"Survivor 40: Winners at War",14,10,0.00500159340368138
"Parvati Shallow",40,"Survivor 40: Winners at War",15,10,0.0147485582983908
"Rob 'Boston Rob' Mariano",40,"Survivor 40: Winners at War",16,10,0.00817059347854041
"Ethan Zohn",40,"Survivor 40: Winners at War",17,10,0.00445948868071985
"Danni Boatwright",40,"Survivor 40: Winners at War",18,10,0.00198789922458637
"Amber Mariano",40,"Survivor 40: Winners at War",19,10,0.00415925961206954
"Sandra Diaz-Twine",40,"Survivor 40: Winners at War",20,10,NA
"Tony Vlachos",40,"Survivor 40: Winners at War",1,11,0.0372897646339733
"Natalie Anderson",40,"Survivor 40: Winners at War",2,11,0.00767100356849712
"Michele Fitzgerald",40,"Survivor 40: Winners at War",3,11,0.152481738691172
"Sarah Lacina",40,"Survivor 40: Winners at War",4,11,0.159645855904676
"Ben Driebergen",40,"Survivor 40: Winners at War",5,11,0.150535461465935
"Denise Stapley",40,"Survivor 40: Winners at War",6,11,0.0947106244951467
"Nick Wilson",40,"Survivor 40: Winners at War",7,11,0.0146179057875262
"Jeremy Collins",40,"Survivor 40: Winners at War",8,11,0.138880517018706
"Kim Spradlin-Wolfe",40,"Survivor 40: Winners at War",9,11,0.0660408998307347
"Sophie Clarke",40,"Survivor 40: Winners at War",10,11,0.101344627984082
"Tyson Apostol",40,"Survivor 40: Winners at War",11,11,0.0190783525636407
"Adam Klein",40,"Survivor 40: Winners at War",12,11,0.00327405378749937
"Wendell Holland",40,"Survivor 40: Winners at War",13,11,0.000730203515383393
"Yul Kwon",40,"Survivor 40: Winners at War",14,11,0.00286851623461492
"Parvati Shallow",40,"Survivor 40: Winners at War",15,11,0.0243710501505692
"Rob 'Boston Rob' Mariano",40,"Survivor 40: Winners at War",16,11,0.0147739398763725
"Ethan Zohn",40,"Survivor 40: Winners at War",17,11,0.00411147439417223
"Danni Boatwright",40,"Survivor 40: Winners at War",18,11,0.000484443044878081
"Amber Mariano",40,"Survivor 40: Winners at War",19,11,0.00708956705242031
"Sandra Diaz-Twine",40,"Survivor 40: Winners at War",20,11,NA
"Tony Vlachos",40,"Survivor 40: Winners at War",1,12,0.0516954520966526
"Natalie Anderson",40,"Survivor 40: Winners at War",2,12,0.00821015978163962
"Michele Fitzgerald",40,"Survivor 40: Winners at War",3,12,0.132936910904808
"Sarah Lacina",40,"Survivor 40: Winners at War",4,12,0.202351113047717
"Ben Driebergen",40,"Survivor 40: Winners at War",5,12,0.202294775548174
"Denise Stapley",40,"Survivor 40: Winners at War",6,12,0.0926723273295186
"Nick Wilson",40,"Survivor 40: Winners at War",7,12,0.0165476957736983
"Jeremy Collins",40,"Survivor 40: Winners at War",8,12,0.12691663999234
"Kim Spradlin-Wolfe",40,"Survivor 40: Winners at War",9,12,0.0718891130686723
"Sophie Clarke",40,"Survivor 40: Winners at War",10,12,0.00706853393093192
"Tyson Apostol",40,"Survivor 40: Winners at War",11,12,0.0200004278345894
"Adam Klein",40,"Survivor 40: Winners at War",12,12,0.00418591471847093
"Wendell Holland",40,"Survivor 40: Winners at War",13,12,0.000278267795886449
"Yul Kwon",40,"Survivor 40: Winners at War",14,12,0.00503765494846185
"Parvati Shallow",40,"Survivor 40: Winners at War",15,12,0.0217838332627559
"Rob 'Boston Rob' Mariano",40,"Survivor 40: Winners at War",16,12,0.0182867293738017
"Ethan Zohn",40,"Survivor 40: Winners at War",17,12,0.00787996172148146
"Danni Boatwright",40,"Survivor 40: Winners at War",18,12,0.00238239124595424
"Amber Mariano",40,"Survivor 40: Winners at War",19,12,0.0075820976244462
"Sandra Diaz-Twine",40,"Survivor 40: Winners at War",20,12,NA
"Tony Vlachos",40,"Survivor 40: Winners at War",1,13,0.0947805962464056
"Natalie Anderson",40,"Survivor 40: Winners at War",2,13,0.0184458092647971
"Michele Fitzgerald",40,"Survivor 40: Winners at War",3,13,0.13106755298827
"Sarah Lacina",40,"Survivor 40: Winners at War",4,13,0.214315506889017
"Ben Driebergen",40,"Survivor 40: Winners at War",5,13,0.136561767542069
"Denise Stapley",40,"Survivor 40: Winners at War",6,13,0.118212309586354
"Nick Wilson",40,"Survivor 40: Winners at War",7,13,0.0247803321973052
"Jeremy Collins",40,"Survivor 40: Winners at War",8,13,0.146995135014658
"Kim Spradlin-Wolfe",40,"Survivor 40: Winners at War",9,13,0.0141827520951411
"Sophie Clarke",40,"Survivor 40: Winners at War",10,13,0.0120227706404007
"Tyson Apostol",40,"Survivor 40: Winners at War",11,13,0.00925188992351298
"Adam Klein",40,"Survivor 40: Winners at War",12,13,0.00323419027188971
"Wendell Holland",40,"Survivor 40: Winners at War",13,13,0.000987176639584847
"Yul Kwon",40,"Survivor 40: Winners at War",14,13,0.004245102989248
"Parvati Shallow",40,"Survivor 40: Winners at War",15,13,0.0219286194807615
"Rob 'Boston Rob' Mariano",40,"Survivor 40: Winners at War",16,13,0.0207013434275264
"Ethan Zohn",40,"Survivor 40: Winners at War",17,13,0.0129673441393566
"Danni Boatwright",40,"Survivor 40: Winners at War",18,13,0.00756830349493861
"Amber Mariano",40,"Survivor 40: Winners at War",19,13,0.00775149716876392
"Sandra Diaz-Twine",40,"Survivor 40: Winners at War",20,13,NA
"Tony Vlachos",40,"Survivor 40: Winners at War",1,14,0.225513577723937
"Natalie Anderson",40,"Survivor 40: Winners at War",2,14,0.0148939861342547
"Michele Fitzgerald",40,"Survivor 40: Winners at War",3,14,0.138564413834686
"Sarah Lacina",40,"Survivor 40: Winners at War",4,14,0.343773890345866
"Ben Driebergen",40,"Survivor 40: Winners at War",5,14,0.14402260254099
"Denise Stapley",40,"Survivor 40: Winners at War",6,14,0.0327274176024033
"Nick Wilson",40,"Survivor 40: Winners at War",7,14,0.00389824955284354
"Jeremy Collins",40,"Survivor 40: Winners at War",8,14,0.0124828820497502
"Kim Spradlin-Wolfe",40,"Survivor 40: Winners at War",9,14,0.00453432059850042
"Sophie Clarke",40,"Survivor 40: Winners at War",10,14,0.00912027118376827
"Tyson Apostol",40,"Survivor 40: Winners at War",11,14,0.0168139662574015
"Adam Klein",40,"Survivor 40: Winners at War",12,14,0.00155346181635377
"Wendell Holland",40,"Survivor 40: Winners at War",13,14,0.000421432389275526
"Yul Kwon",40,"Survivor 40: Winners at War",14,14,0.00404538603656964
"Parvati Shallow",40,"Survivor 40: Winners at War",15,14,0.0217629689871501
"Rob 'Boston Rob' Mariano",40,"Survivor 40: Winners at War",16,14,0.00603451043589135
"Ethan Zohn",40,"Survivor 40: Winners at War",17,14,0.00478561855313034
"Danni Boatwright",40,"Survivor 40: Winners at War",18,14,0.00295758716357768
"Amber Mariano",40,"Survivor 40: Winners at War",19,14,0.0120934567936517
"Sandra Diaz-Twine",40,"Survivor 40: Winners at War",20,14,NA
"Xander Hastings",41,"Survivor 41",1,2,0.0638668141699125
"Deshawn Radden",41,"Survivor 41",2,2,0.100878317640217
"Erika Casupanan",41,"Survivor 41",3,2,0.0392449237776452
"Liana Wallace",41,"Survivor 41",4,2,0.0278376566868679
"Ricard Foye",41,"Survivor 41",5,2,0.0946952854661911
"Danny McCray",41,"Survivor 41",6,2,0.148601657605414
"Heather Aldret",41,"Survivor 41",7,2,0.0435051703749699
"Shantel Smith",41,"Survivor 41",8,2,0.0477693336243675
"Evvie Jagoda",41,"Survivor 41",9,2,0.0477693336243675
"Naseer Muttalif",41,"Survivor 41",10,2,0.0279261991152026
"Tiffany Seely",41,"Survivor 41",11,2,0.02276115070201
"Sydney Segal",41,"Survivor 41",12,2,0.0432505719224449
"Genie Chen",41,"Survivor 41",13,2,0.0231135867295559
"Jairus 'JD' Robinson",41,"Survivor 41",14,2,0.0344967079662547
"Brad Reese",41,"Survivor 41",15,2,0.0279261991152026
"David Voce",41,"Survivor 41",16,2,0.206357091479377
"Sara Wison",41,"Survivor 41",17,2,NA
"Eric Abraham",41,"Survivor 41",18,2,NA
"Xander Hastings",41,"Survivor 41",1,3,0.148461146831325
"Deshawn Radden",41,"Survivor 41",2,3,0.126922301134547
"Erika Casupanan",41,"Survivor 41",3,3,0.0241182364870779
"Liana Wallace",41,"Survivor 41",4,3,0.0356145758646828
"Ricard Foye",41,"Survivor 41",5,3,0.112432237493581
"Danny McCray",41,"Survivor 41",6,3,0.0688548684436243
"Heather Aldret",41,"Survivor 41",7,3,0.0634354158450229
"Shantel Smith",41,"Survivor 41",8,3,0.107330777591929
"Evvie Jagoda",41,"Survivor 41",9,3,0.0465240134294519
"Naseer Muttalif",41,"Survivor 41",10,3,0.0304671663512081
"Tiffany Seely",41,"Survivor 41",11,3,0.0247876416305623
"Sydney Segal",41,"Survivor 41",12,3,0.0721753989326282
"Genie Chen",41,"Survivor 41",13,3,0.0441718523348395
"Jairus 'JD' Robinson",41,"Survivor 41",14,3,0.0769971001369541
"Brad Reese",41,"Survivor 41",15,3,0.0177072674925664
"David Voce",41,"Survivor 41",16,3,NA
"Sara Wison",41,"Survivor 41",17,3,NA
"Eric Abraham",41,"Survivor 41",18,3,NA
"Xander Hastings",41,"Survivor 41",1,4,0.126507162255884
"Deshawn Radden",41,"Survivor 41",2,4,0.123950938461139
"Erika Casupanan",41,"Survivor 41",3,4,0.0257269707140004
"Liana Wallace",41,"Survivor 41",4,4,0.0872462643366625
"Ricard Foye",41,"Survivor 41",5,4,0.0881420725128137
"Danny McCray",41,"Survivor 41",6,4,0.0905178369414391
"Heather Aldret",41,"Survivor 41",7,4,0.0276411559730254
"Shantel Smith",41,"Survivor 41",8,4,0.0732287933004555
"Evvie Jagoda",41,"Survivor 41",9,4,0.0751593096572385
"Naseer Muttalif",41,"Survivor 41",10,4,0.0428013221970376
"Tiffany Seely",41,"Survivor 41",11,4,0.03947207027392
"Sydney Segal",41,"Survivor 41",12,4,0.103138039169945
"Genie Chen",41,"Survivor 41",13,4,0.0612124280696671
"Jairus 'JD' Robinson",41,"Survivor 41",14,4,0.0352556361367717
"Brad Reese",41,"Survivor 41",15,4,NA
"David Voce",41,"Survivor 41",16,4,NA
"Sara Wison",41,"Survivor 41",17,4,NA
"Eric Abraham",41,"Survivor 41",18,4,NA
"Xander Hastings",41,"Survivor 41",1,5,0.0919100020888086
"Deshawn Radden",41,"Survivor 41",2,5,0.121820599271539
"Erika Casupanan",41,"Survivor 41",3,5,0.109751732259649
"Liana Wallace",41,"Survivor 41",4,5,0.0745000063809488
"Ricard Foye",41,"Survivor 41",5,5,0.0959633120514469
"Danny McCray",41,"Survivor 41",6,5,0.083115704607961
"Heather Aldret",41,"Survivor 41",7,5,0.0588294587131003
"Shantel Smith",41,"Survivor 41",8,5,0.0777801747578401
"Evvie Jagoda",41,"Survivor 41",9,5,0.0604218217432303
"Naseer Muttalif",41,"Survivor 41",10,5,0.0518638476432913
"Tiffany Seely",41,"Survivor 41",11,5,0.0317290070389337
"Sydney Segal",41,"Survivor 41",12,5,0.108156890316956
"Genie Chen",41,"Survivor 41",13,5,0.0341574431262951
"Jairus 'JD' Robinson",41,"Survivor 41",14,5,NA
"Brad Reese",41,"Survivor 41",15,5,NA
"David Voce",41,"Survivor 41",16,5,NA
"Sara Wison",41,"Survivor 41",17,5,NA
"Eric Abraham",41,"Survivor 41",18,5,NA
"Xander Hastings",41,"Survivor 41",1,6,0.0806156922032614
"Deshawn Radden",41,"Survivor 41",2,6,0.107130406257049
"Erika Casupanan",41,"Survivor 41",3,6,0.0812887706646169
"Liana Wallace",41,"Survivor 41",4,6,0.103710347490287
"Ricard Foye",41,"Survivor 41",5,6,0.0313147562688236
"Danny McCray",41,"Survivor 41",6,6,0.0849032608275794
"Heather Aldret",41,"Survivor 41",7,6,0.061985835055033
"Shantel Smith",41,"Survivor 41",8,6,0.115321613643424
"Evvie Jagoda",41,"Survivor 41",9,6,0.0693849460034906
"Naseer Muttalif",41,"Survivor 41",10,6,0.100209183294875
"Tiffany Seely",41,"Survivor 41",11,6,0.039540047777248
"Sydney Segal",41,"Survivor 41",12,6,0.124595140514312
"Genie Chen",41,"Survivor 41",13,6,NA
"Jairus 'JD' Robinson",41,"Survivor 41",14,6,NA
"Brad Reese",41,"Survivor 41",15,6,NA
"David Voce",41,"Survivor 41",16,6,NA
"Sara Wison",41,"Survivor 41",17,6,NA
"Eric Abraham",41,"Survivor 41",18,6,NA
"Xander Hastings",41,"Survivor 41",1,7,0.0708833506551411
"Deshawn Radden",41,"Survivor 41",2,7,0.123220734224454
"Erika Casupanan",41,"Survivor 41",3,7,0.0702777996087751
"Liana Wallace",41,"Survivor 41",4,7,0.0945934294451426
"Ricard Foye",41,"Survivor 41",5,7,0.0258919844806866
"Danny McCray",41,"Survivor 41",6,7,0.0849143079710728
"Heather Aldret",41,"Survivor 41",7,7,0.0516670580282798
"Shantel Smith",41,"Survivor 41",8,7,0.160017900379675
"Evvie Jagoda",41,"Survivor 41",9,7,0.0688144911659304
"Naseer Muttalif",41,"Survivor 41",10,7,0.0879809913366421
"Tiffany Seely",41,"Survivor 41",11,7,0.0385938395615542
"Sydney Segal",41,"Survivor 41",12,7,0.123144113142646
"Genie Chen",41,"Survivor 41",13,7,NA
"Jairus 'JD' Robinson",41,"Survivor 41",14,7,NA
"Brad Reese",41,"Survivor 41",15,7,NA
"David Voce",41,"Survivor 41",16,7,NA
"Sara Wison",41,"Survivor 41",17,7,NA
"Eric Abraham",41,"Survivor 41",18,7,NA
"Xander Hastings",41,"Survivor 41",1,8,0.0846554026632074
"Deshawn Radden",41,"Survivor 41",2,8,0.159755432543047
"Erika Casupanan",41,"Survivor 41",3,8,0.0829236707142161
"Liana Wallace",41,"Survivor 41",4,8,0.0950577775633323
"Ricard Foye",41,"Survivor 41",5,8,0.0478713132782605
"Danny McCray",41,"Survivor 41",6,8,0.0471804930213758
"Heather Aldret",41,"Survivor 41",7,8,0.0296504347579935
"Shantel Smith",41,"Survivor 41",8,8,0.21079928057545
"Evvie Jagoda",41,"Survivor 41",9,8,0.0724467588534413
"Naseer Muttalif",41,"Survivor 41",10,8,0.118043034590368
"Tiffany Seely",41,"Survivor 41",11,8,0.0516164014393082
"Sydney Segal",41,"Survivor 41",12,8,NA
"Genie Chen",41,"Survivor 41",13,8,NA
"Jairus 'JD' Robinson",41,"Survivor 41",14,8,NA
"Brad Reese",41,"Survivor 41",15,8,NA
"David Voce",41,"Survivor 41",16,8,NA
"Sara Wison",41,"Survivor 41",17,8,NA
"Eric Abraham",41,"Survivor 41",18,8,NA
"Xander Hastings",41,"Survivor 41",1,9,0.140122618955997
"Deshawn Radden",41,"Survivor 41",2,9,0.172769886130161
"Erika Casupanan",41,"Survivor 41",3,9,0.0289813304622317
"Liana Wallace",41,"Survivor 41",4,9,0.0735239564312847
"Ricard Foye",41,"Survivor 41",5,9,0.0233726285919149
"Danny McCray",41,"Survivor 41",6,9,0.0211249284534834
"Heather Aldret",41,"Survivor 41",7,9,0.0139644794982945
"Shantel Smith",41,"Survivor 41",8,9,0.137187375986288
"Evvie Jagoda",41,"Survivor 41",9,9,0.182010005074702
"Naseer Muttalif",41,"Survivor 41",10,9,0.206942790415643
"Tiffany Seely",41,"Survivor 41",11,9,NA
"Sydney Segal",41,"Survivor 41",12,9,NA
"Genie Chen",41,"Survivor 41",13,9,NA
"Jairus 'JD' Robinson",41,"Survivor 41",14,9,NA
"Brad Reese",41,"Survivor 41",15,9,NA
"David Voce",41,"Survivor 41",16,9,NA
"Sara Wison",41,"Survivor 41",17,9,NA
"Eric Abraham",41,"Survivor 41",18,9,NA
"Xander Hastings",41,"Survivor 41",1,10,0.301260562879682
